area,item,year,yield,average_rain_fall_mm_per_year,avg_temp,pesticides_tonnes
Peru,Sorghum,2011,33571,1738,17.03,15436.91
Peru,Sorghum,2012,35629,1738,17.68,18885.82
Peru,Sorghum,2013,38171,1738,17,17942.97
Peru,Soybeans,1990,20998,1738,16.84,3134
Peru,Soybeans,1991,16875,1738,17.15,3134
Peru,Soybeans,1992,13275,1738,17.96,3134
Peru,Soybeans,1993,16322,1738,17.56,3134
Peru,Soybeans,1994,12655,1738,17.31,3134
Peru,Soybeans,1995,14416,1738,17.26,3134
Peru,Soybeans,1996,15648,1738,16.45,3755
Peru,Soybeans,1997,14479,1738,18.62,4307
Peru,Soybeans,1998,14309,1738,18.13,4374
Peru,Soybeans,1999,14486,1738,16.65,4029
Peru,Soybeans,2000,14542,1738,17.02,5175
Peru,Soybeans,2001,14919,1738,16.95,8414.17
Peru,Soybeans,2002,16193,1738,17.44,8322.88
Peru,Soybeans,2004,16316,1738,17.29,8941.22
Peru,Soybeans,2005,15354,1738,17.02,10227.74
Peru,Soybeans,2006,15705,1738,17.61,12074.5
Peru,Soybeans,2007,15572,1738,16.68,9011.14
Peru,Soybeans,2008,16907,1738,17.34,12598.66
Peru,Soybeans,2009,17214,1738,17.4,11531.33
Peru,Soybeans,2010,17758,1738,16.97,15590.54
Peru,Soybeans,2011,18091,1738,17.03,15436.91
Peru,Soybeans,2012,18212,1738,17.68,18885.82
Peru,Soybeans,2013,17893,1738,17,17942.97
Peru,Sweet potatoes,1990,159470,1738,16.84,3134
Peru,Sweet potatoes,1991,145947,1738,17.15,3134
Peru,Sweet potatoes,1992,171877,1738,17.96,3134
Peru,Sweet potatoes,1993,154064,1738,17.56,3134
Peru,Sweet potatoes,1994,149086,1738,17.31,3134
Peru,Sweet potatoes,1995,171233,1738,17.26,3134
Peru,Sweet potatoes,1996,173161,1738,16.45,3755
Peru,Sweet potatoes,1997,181629,1738,18.62,4307
Peru,Sweet potatoes,1998,128000,1738,18.13,4374
Peru,Sweet potatoes,1999,168136,1738,16.65,4029
Peru,Sweet potatoes,2000,157591,1738,17.02,5175
Peru,Sweet potatoes,2001,164528,1738,16.95,8414.17
Peru,Sweet potatoes,2002,161331,1738,17.44,8322.88
Peru,Sweet potatoes,2004,157317,1738,17.29,8941.22
Peru,Sweet potatoes,2005,163495,1738,17.02,10227.74
Peru,Sweet potatoes,2006,176596,1738,17.61,12074.5
Peru,Sweet potatoes,2007,164704,1738,16.68,9011.14
Peru,Sweet potatoes,2008,156567,1738,17.34,12598.66
Peru,Sweet potatoes,2009,164141,1738,17.4,11531.33
Peru,Sweet potatoes,2010,167924,1738,16.97,15590.54
Peru,Sweet potatoes,2011,180910,1738,17.03,15436.91
Peru,Sweet potatoes,2012,174591,1738,17.68,18885.82
Peru,Sweet potatoes,2013,183363,1738,17,17942.97
Peru,Wheat,1990,10847,1738,16.84,3134
Peru,Wheat,1991,8553,1738,17.15,3134
Peru,Wheat,1992,13304,1738,17.96,3134
Peru,Wheat,1993,14812,1738,17.56,3134
Peru,Wheat,1994,12420,1738,17.31,3134
Peru,Wheat,1995,12643,1738,17.26,3134
Peru,Wheat,1996,12499,1738,16.45,3755
Peru,Wheat,1997,11150,1738,18.62,4307
Peru,Wheat,1998,11648,1738,18.13,4374
Peru,Wheat,1999,12877,1738,16.65,4029
Peru,Wheat,2000,12797,1738,17.02,5175
Peru,Wheat,2001,12465,1738,16.95,8414.17
Peru,Wheat,2002,13456,1738,17.44,8322.88
Peru,Wheat,2004,13872,1738,17.29,8941.22
Peru,Wheat,2005,13440,1738,17.02,10227.74
Peru,Wheat,2006,13360,1738,17.61,12074.5
Peru,Wheat,2007,12562,1738,16.68,9011.14
Peru,Wheat,2008,13839,1738,17.34,12598.66
Peru,Wheat,2009,14315,1738,17.4,11531.33
Peru,Wheat,2010,14224,1738,16.97,15590.54
Peru,Wheat,2011,14719,1738,17.03,15436.91
Peru,Wheat,2012,14891,1738,17.68,18885.82
Peru,Wheat,2013,14976,1738,17,17942.97
Poland,Maize,1990,49126,600,9.2,5422
Poland,Maize,1991,48468,600,7.9,5422
Poland,Maize,1992,36699,600,8.65,7363
Poland,Maize,1993,53160,600,7.67,8825
Poland,Maize,1994,37503,600,8.78,9330
Poland,Maize,1995,49586,600,8.16,7136
Poland,Maize,1996,50514,600,6.71,9824
Poland,Maize,1997,54011,600,7.81,9501
Poland,Maize,1998,58272,600,8.17,8699
Poland,Maize,1999,57506,600,8.96,8466
Poland,Maize,2000,60637,600,9.56,8848
Poland,Maize,2001,60683,600,8.26,8855
Poland,Maize,2002,61563,600,9.14,10358
Poland,Maize,2004,56935,600,8.33,8726
Poland,Maize,2005,57329,600,8.43,16039
Poland,Maize,2006,41609,600,8.64,17101
Poland,Maize,2007,65743,600,9.32,18721
Poland,Maize,2008,58149,600,9.51,20611.02
Poland,Maize,2009,62262,600,8.5,18493.03
Poland,Maize,2010,59824,600,7.67,19449.02
Poland,Maize,2011,71770,600,8.84,21779.27
Poland,Maize,2012,73481,600,8.48,21885.99
Poland,Maize,2013,65761,600,9.32,22204.46
Poland,Potatoes,1990,197853,600,9.2,5422
Poland,Potatoes,1991,167589,600,7.9,5422
Poland,Potatoes,1992,133086,600,8.65,7363
Poland,Potatoes,1993,206004,600,7.67,8825
Poland,Potatoes,1994,135853,600,8.78,9330
Poland,Potatoes,1995,163505,600,8.16,7136
Poland,Potatoes,1996,202826,600,6.71,9824
Poland,Potatoes,1997,159025,600,7.81,9501
Poland,Potatoes,1998,200375,600,8.17,8699
Poland,Potatoes,1999,157170,600,8.96,8466
Poland,Potatoes,2000,193762,600,9.56,8848
Poland,Potatoes,2001,162270,600,8.26,8855
Poland,Potatoes,2002,193220,600,9.14,10358
Poland,Potatoes,2004,196266,600,8.33,8726
Poland,Potatoes,2005,176293,600,8.43,16039
Poland,Potatoes,2006,150394,600,8.64,17101
Poland,Potatoes,2007,207006,600,9.32,18721
Poland,Potatoes,2008,190607,600,9.51,20611.02
Poland,Potatoes,2009,191018,600,8.5,18493.03
Poland,Potatoes,2010,210838,600,7.67,19449.02
Poland,Potatoes,2011,230338,600,8.84,21779.27
Poland,Potatoes,2012,243751,600,8.48,21885.99
Poland,Potatoes,2013,210624,600,9.32,22204.46
Poland,Soybeans,2004,16007,600,8.33,8726
Poland,Soybeans,2005,11284,600,8.43,16039
Poland,Soybeans,2006,11429,600,8.64,17101
Poland,Soybeans,2007,15813,600,9.32,18721
Poland,Soybeans,2008,15224,600,9.51,20611.02
Poland,Soybeans,2009,16457,600,8.5,18493.03
Poland,Soybeans,2010,13757,600,7.67,19449.02
Poland,Soybeans,2011,15913,600,8.84,21779.27
Poland,Soybeans,2012,17076,600,8.48,21885.99
Poland,Wheat,1990,39575,600,9.2,5422
Poland,Wheat,1991,38032,600,7.9,5422
Poland,Wheat,1992,30635,600,8.65,7363
Poland,Wheat,1993,33279,600,7.67,8825
Poland,Wheat,1994,31817,600,8.78,9330
Poland,Wheat,1995,36015,600,8.16,7136
Poland,Wheat,1996,34574,600,6.71,9824
Poland,Wheat,1997,32064,600,7.81,9501
Poland,Wheat,1998,36243,600,8.17,8699
Poland,Wheat,1999,35042,600,8.96,8466
Poland,Wheat,2000,32268,600,9.56,8848
Poland,Wheat,2001,35336,600,8.26,8855
Poland,Wheat,2002,38539,600,9.14,10358
Poland,Wheat,2004,42811,600,8.33,8726
Poland,Wheat,2005,39545,600,8.43,16039
Poland,Wheat,2006,32447,600,8.64,17101
Poland,Wheat,2007,39381,600,9.32,18721
Poland,Wheat,2008,40716,600,9.51,20611.02
Poland,Wheat,2009,41725,600,8.5,18493.03
Poland,Wheat,2010,44290,600,7.67,19449.02
Poland,Wheat,2011,41348,600,8.84,21779.27
Poland,Wheat,2012,41438,600,8.48,21885.99
Poland,Wheat,2013,44367,600,9.32,22204.46
Portugal,Maize,1990,30334,854,16.55,9357
Portugal,Maize,1991,30411,854,16.09,9357
Portugal,Maize,1992,34547,854,15.95,6117
Portugal,Maize,1993,37231,854,15.33,8985
Portugal,Maize,1994,40939,854,16.12,9580
Portugal,Maize,1995,43624,854,17.23,11815
Portugal,Maize,1996,46766,854,16.12,12457
Portugal,Maize,1997,49592,854,17.1,12750
Portugal,Maize,1998,53704,854,16.4,14389
Portugal,Maize,1999,57089,854,16.09,15411
Portugal,Maize,2000,57808,854,16.23,15470
Portugal,Maize,2001,58929,854,16.2,15503
Portugal,Maize,2002,57285,854,16.19,17452
Portugal,Maize,2004,57869,854,16.31,16942
Portugal,Maize,2005,46805,854,16.43,16353
Portugal,Maize,2006,52885,854,16.84,15702
Portugal,Maize,2007,58412,854,16.11,16682.39
Portugal,Maize,2008,63278,854,16.12,17080.26
Portugal,Maize,2009,66936,854,16.84,13984.91
Portugal,Maize,2010,69295,854,16.5,13774.18
Portugal,Maize,2011,81040,854,16.91,14024.98
Portugal,Maize,2012,83042,854,16.24,12444.24
Portugal,Maize,2013,83149,854,16.77,10126.8
Portugal,Potatoes,1990,111599,854,16.55,9357
Portugal,Potatoes,1991,126513,854,16.09,9357
Portugal,Potatoes,1992,143260,854,15.95,6117
Portugal,Potatoes,1993,139420,854,15.33,8985
Portugal,Potatoes,1994,144950,854,16.12,9580
Portugal,Potatoes,1995,148462,854,17.23,11815
Portugal,Potatoes,1996,145807,854,16.12,12457
Portugal,Potatoes,1997,123949,854,17.1,12750
Portugal,Potatoes,1998,137551,854,16.4,14389
Portugal,Potatoes,1999,156482,854,16.09,15411
Portugal,Potatoes,2000,138196,854,16.23,15470
Portugal,Potatoes,2001,149725,854,16.2,15503
Portugal,Potatoes,2002,161642,854,16.19,17452
Portugal,Potatoes,2004,169935,854,16.31,16942
Portugal,Potatoes,2005,147282,854,16.43,16353
Portugal,Potatoes,2006,161059,854,16.84,15702
Portugal,Potatoes,2007,167685,854,16.11,16682.39
Portugal,Potatoes,2008,157519,854,16.12,17080.26
Portugal,Potatoes,2009,164431,854,16.84,13984.91
Portugal,Potatoes,2010,150341,854,16.5,13774.18
Portugal,Potatoes,2011,147088,854,16.91,14024.98
Portugal,Potatoes,2012,177890,854,16.24,12444.24
Portugal,Potatoes,2013,182243,854,16.77,10126.8
Portugal,"Rice, paddy",1990,46142,854,16.55,9357
Portugal,"Rice, paddy",1991,50940,854,16.09,9357
Portugal,"Rice, paddy",1992,51948,854,15.95,6117
Portugal,"Rice, paddy",1993,52273,854,15.33,8985
Portugal,"Rice, paddy",1994,54776,854,16.12,9580
Portugal,"Rice, paddy",1995,57329,854,17.23,11815
Portugal,"Rice, paddy",1996,60906,854,16.12,12457
Portugal,"Rice, paddy",1997,57529,854,17.1,12750
Portugal,"Rice, paddy",1998,59872,854,16.4,14389
Portugal,"Rice, paddy",1999,59924,854,16.09,15411
Portugal,"Rice, paddy",2000,59772,854,16.23,15470
Portugal,"Rice, paddy",2001,58523,854,16.2,15503
Portugal,"Rice, paddy",2002,57862,854,16.19,17452
Portugal,"Rice, paddy",2004,58527,854,16.31,16942
Portugal,"Rice, paddy",2005,55044,854,16.43,16353
Portugal,"Rice, paddy",2006,58551,854,16.84,15702
Portugal,"Rice, paddy",2007,58062,854,16.11,16682.39
Portugal,"Rice, paddy",2008,57219,854,16.12,17080.26
Portugal,"Rice, paddy",2009,56818,854,16.84,13984.91
Portugal,"Rice, paddy",2010,58453,854,16.5,13774.18
Portugal,"Rice, paddy",2011,58855,854,16.91,14024.98
Portugal,"Rice, paddy",2012,59995,854,16.24,12444.24
Portugal,"Rice, paddy",2013,59699,854,16.77,10126.8
Portugal,Sweet potatoes,1990,81250,854,16.55,9357
Portugal,Sweet potatoes,1991,77143,854,16.09,9357
Portugal,Sweet potatoes,1992,90000,854,15.95,6117
Portugal,Sweet potatoes,1993,91427,854,15.33,8985
Portugal,Sweet potatoes,1994,93857,854,16.12,9580
Portugal,Sweet potatoes,1995,95537,854,17.23,11815
Portugal,Sweet potatoes,1996,96796,854,16.12,12457
Portugal,Sweet potatoes,1997,98591,854,17.1,12750
Portugal,Sweet potatoes,1998,106556,854,16.4,14389
Portugal,Sweet potatoes,1999,88745,854,16.09,15411
Portugal,Sweet potatoes,2000,85159,854,16.23,15470
Portugal,Sweet potatoes,2001,83626,854,16.2,15503
Portugal,Sweet potatoes,2002,82168,854,16.19,17452
Portugal,Sweet potatoes,2004,81356,854,16.31,16942
Portugal,Sweet potatoes,2005,82279,854,16.43,16353
Portugal,Sweet potatoes,2006,78125,854,16.84,15702
Portugal,Sweet potatoes,2007,78788,854,16.11,16682.39
Portugal,Sweet potatoes,2008,79412,854,16.12,17080.26
Portugal,Sweet potatoes,2009,132882,854,16.84,13984.91
Portugal,Sweet potatoes,2010,183175,854,16.5,13774.18
Portugal,Sweet potatoes,2011,253007,854,16.91,14024.98
Portugal,Sweet potatoes,2012,213756,854,16.24,12444.24
Portugal,Sweet potatoes,2013,224367,854,16.77,10126.8
Portugal,Wheat,1990,14269,854,16.55,9357
Portugal,Wheat,1991,20982,854,16.09,9357
Portugal,Wheat,1992,12914,854,15.95,6117
Portugal,Wheat,1993,16861,854,15.33,8985
Portugal,Wheat,1994,19667,854,16.12,9580
Portugal,Wheat,1995,13872,854,17.23,11815
Portugal,Wheat,1996,17139,854,16.12,12457
Portugal,Wheat,1997,11905,854,17.1,12750
Portugal,Wheat,1998,10151,854,16.4,14389
Portugal,Wheat,1999,15986,854,16.09,15411
Portugal,Wheat,2000,15678,854,16.23,15470
Portugal,Wheat,2001,8371,854,16.2,15503
Portugal,Wheat,2002,17904,854,16.19,17452
Portugal,Wheat,2004,15625,854,16.31,16942
Portugal,Wheat,2005,6644,854,16.43,16353
Portugal,Wheat,2006,23847,854,16.84,15702
Portugal,Wheat,2007,18630,854,16.11,16682.39
Portugal,Wheat,2008,23028,854,16.12,17080.26
Portugal,Wheat,2009,17008,854,16.84,13984.91
Portugal,Wheat,2010,14305,854,16.5,13774.18
Portugal,Wheat,2011,12002,854,16.91,14024.98
Portugal,Wheat,2012,10766,854,16.24,12444.24
Portugal,Wheat,2013,17635,854,16.77,10126.8
Portugal,Yams,1990,104819,854,16.55,9357
Portugal,Yams,1991,77020,854,16.09,9357
Portugal,Yams,1992,81455,854,15.95,6117
Portugal,Yams,1993,102035,854,15.33,8985
Portugal,Yams,1994,74403,854,16.12,9580
Portugal,Yams,1995,108140,854,17.23,11815
Portugal,Yams,1996,90960,854,16.12,12457
Portugal,Yams,1997,167258,854,17.1,12750
Portugal,Yams,1998,161538,854,16.4,14389
Portugal,Yams,1999,145941,854,16.09,15411
Portugal,Yams,2000,149690,854,16.23,15470
Portugal,Yams,2001,145819,854,16.2,15503
Portugal,Yams,2002,150154,854,16.19,17452
Portugal,Yams,2004,155006,854,16.31,16942
Portugal,Yams,2005,156771,854,16.43,16353
Portugal,Yams,2006,166667,854,16.84,15702
Portugal,Yams,2007,165625,854,16.11,16682.39
Portugal,Yams,2008,163636,854,16.12,17080.26
Portugal,Yams,2009,163683,854,16.84,13984.91
Portugal,Yams,2010,165605,854,16.5,13774.18
Portugal,Yams,2011,167204,854,16.91,14024.98
Portugal,Yams,2012,165217,854,16.24,12444.24
Portugal,Yams,2013,169492,854,16.77,10126.8
Qatar,Maize,1990,135000,74,27.38,3
Qatar,Maize,1991,121818,74,26.77,3
Qatar,Maize,1992,124583,74,26.22,3
Qatar,Maize,1993,126667,74,27.1,3
Qatar,Maize,1994,124074,74,27.59,3
Qatar,Maize,1995,125806,74,27.16,4
Qatar,Maize,1996,125692,74,27.66,6
Qatar,Maize,1997,125694,74,27.23,21.5
Qatar,Maize,1998,124348,74,28.48,37
Qatar,Maize,1999,124639,74,28.62,52.5
Qatar,Maize,2000,125175,74,28.06,68
Qatar,Maize,2001,125299,74,28.36,68
Qatar,Maize,2002,124627,74,28.25,68
Qatar,Maize,2004,126304,74,28.2,68
Qatar,Maize,2005,124776,74,28.09,68
Qatar,Maize,2006,118571,74,28.12,68
Qatar,Maize,2007,181429,74,28.23,68
Qatar,Maize,2008,181429,74,27.92,68
Qatar,Maize,2009,192857,74,28.17,68
Qatar,Maize,2010,207556,74,28.93,68
Qatar,Maize,2011,125556,74,28.23,68
Qatar,Maize,2012,124894,74,28.54,68
Qatar,Maize,2013,124845,74,28.68,68
Qatar,Potatoes,1990,96667,74,27.38,3
Qatar,Potatoes,1991,100909,74,26.77,3
Qatar,Potatoes,1992,97727,74,26.22,3
Qatar,Potatoes,1993,100000,74,27.1,3
Qatar,Potatoes,1994,98182,74,27.59,3
Qatar,Potatoes,1995,91667,74,27.16,4
Qatar,Potatoes,1996,104000,74,27.66,6
Qatar,Potatoes,1997,101429,74,27.23,21.5
Qatar,Potatoes,1998,103333,74,28.48,37
Qatar,Potatoes,1999,93333,74,28.62,52.5
Qatar,Potatoes,2000,86667,74,28.06,68
Qatar,Potatoes,2001,80000,74,28.36,68
Qatar,Potatoes,2002,75000,74,28.25,68
Qatar,Potatoes,2004,80000,74,28.2,68
Qatar,Potatoes,2005,95169,74,28.09,68
Qatar,Potatoes,2006,103333,74,28.12,68
Qatar,Potatoes,2007,100000,74,28.23,68
Qatar,Potatoes,2008,100000,74,27.92,68
Qatar,Potatoes,2009,110000,74,28.17,68
Qatar,Potatoes,2010,92000,74,28.93,68
Qatar,Potatoes,2011,180000,74,28.23,68
Qatar,Potatoes,2012,120000,74,28.54,68
Qatar,Potatoes,2013,109298,74,28.68,68
Qatar,Wheat,1990,22996,74,27.38,3
Qatar,Wheat,1991,23048,74,26.77,3
Qatar,Wheat,1992,23088,74,26.22,3
Qatar,Wheat,1993,23103,74,27.1,3
Qatar,Wheat,1994,23065,74,27.59,3
Qatar,Wheat,1995,22969,74,27.16,4
Qatar,Wheat,1996,22881,74,27.66,6
Qatar,Wheat,1997,23077,74,27.23,21.5
Qatar,Wheat,1998,22951,74,28.48,37
Qatar,Wheat,1999,23056,74,28.62,52.5
Qatar,Wheat,2000,23056,74,28.06,68
Qatar,Wheat,2001,23333,74,28.36,68
Qatar,Wheat,2002,22727,74,28.25,68
Qatar,Wheat,2004,24444,74,28.2,68
Qatar,Wheat,2005,23333,74,28.09,68
Qatar,Wheat,2006,20000,74,28.12,68
Qatar,Wheat,2007,23188,74,28.23,68
Qatar,Wheat,2008,30000,74,27.92,68
Qatar,Wheat,2009,23333,74,28.17,68
Qatar,Wheat,2010,22500,74,28.93,68
Qatar,Wheat,2011,23636,74,28.23,68
Qatar,Wheat,2012,22857,74,28.54,68
Qatar,Wheat,2013,22632,74,28.68,68
Romania,Maize,1990,27606,637,12.26,25255
Romania,Maize,1991,40766,637,10.55,19898
Romania,Maize,1992,20469,637,11.55,15134
Romania,Maize,1993,26054,637,10.78,24252
Romania,Maize,1994,31317,637,12.7,21811
Romania,Maize,1995,31915,637,11.21,20113
Romania,Maize,1996,29319,637,10.71,17425
Romania,Maize,1997,42171,637,10.46,15349
Romania,Maize,1998,27892,637,11.37,13979
Romania,Maize,1999,36403,637,12.34,11280
Romania,Maize,2000,17128,637,12.44,9427.4
Romania,Maize,2001,31232,637,11.9,7871.1
Romania,Maize,2002,30421,637,12.24,7875.7
Romania,Maize,2004,45497,637,11.63,6778.2
Romania,Maize,2005,39816,637,11.25,7565.7
Romania,Maize,2006,35754,637,11.63,6733.2
Romania,Maize,2007,17030,637,12.99,6314
Romania,Maize,2008,32271,637,12.5,7193.7
Romania,Maize,2009,34169,637,12.47,6548.7
Romania,Maize,2010,43176,637,11.94,7249.2
Romania,Maize,2011,45292,637,11.26,6582.9
Romania,Maize,2012,21870,637,12.33,6418.7
Romania,Maize,2013,44941,637,13.94,6947.9
Romania,Potatoes,1990,109996,637,12.26,25255
Romania,Potatoes,1991,79732,637,10.55,19898
Romania,Potatoes,1992,118962,637,11.55,15134
Romania,Potatoes,1993,148950,637,10.78,24252
Romania,Potatoes,1994,118525,637,12.7,21811
Romania,Potatoes,1995,123608,637,11.21,20113
Romania,Potatoes,1996,139763,637,10.71,17425
Romania,Potatoes,1997,126636,637,10.46,15349
Romania,Potatoes,1998,128302,637,11.37,13979
Romania,Potatoes,1999,144957,637,12.34,11280
Romania,Potatoes,2000,123276,637,12.44,9427.4
Romania,Potatoes,2001,144769,637,11.9,7871.1
Romania,Potatoes,2002,144401,637,12.24,7875.7
Romania,Potatoes,2004,166540,637,11.63,6778.2
Romania,Potatoes,2005,131035,637,11.25,7565.7
Romania,Potatoes,2006,141860,637,11.63,6733.2
Romania,Potatoes,2007,136211,637,12.99,6314
Romania,Potatoes,2008,140485,637,12.5,7193.7
Romania,Potatoes,2009,153812,637,12.47,6548.7
Romania,Potatoes,2010,132960,637,11.94,7249.2
Romania,Potatoes,2011,164154,637,11.26,6582.9
Romania,Potatoes,2012,107623,637,12.33,6418.7
Romania,Potatoes,2013,158462,637,13.94,6947.9
Romania,"Rice, paddy",1990,16667,637,12.26,25255
Romania,"Rice, paddy",1991,14560,637,10.55,19898
Romania,"Rice, paddy",1992,23742,637,11.55,15134
Romania,"Rice, paddy",1993,30351,637,10.78,24252
Romania,"Rice, paddy",1994,32835,637,12.7,21811
Romania,"Rice, paddy",1995,39030,637,11.21,20113
Romania,"Rice, paddy",1996,27075,637,10.71,17425
Romania,"Rice, paddy",1997,26766,637,10.46,15349
Romania,"Rice, paddy",1998,29791,637,11.37,13979
Romania,"Rice, paddy",1999,24427,637,12.34,11280
Romania,"Rice, paddy",2000,26441,637,12.44,9427.4
Romania,"Rice, paddy",2001,12632,637,11.9,7871.1
Romania,"Rice, paddy",2002,12839,637,12.24,7875.7
Romania,"Rice, paddy",2004,40056,637,11.63,6778.2
Romania,"Rice, paddy",2005,41989,637,11.25,7565.7
Romania,"Rice, paddy",2006,32993,637,11.63,6733.2
Romania,"Rice, paddy",2007,34023,637,12.99,6314
Romania,"Rice, paddy",2008,49326,637,12.5,7193.7
Romania,"Rice, paddy",2009,54262,637,12.47,6548.7
Romania,"Rice, paddy",2010,49656,637,11.94,7249.2
Romania,"Rice, paddy",2011,51504,637,11.26,6582.9
Romania,"Rice, paddy",2012,44995,637,12.33,6418.7
Romania,"Rice, paddy",2013,47194,637,13.94,6947.9
Romania,Sorghum,1990,6731,637,12.26,25255
Romania,Sorghum,1991,15750,637,10.55,19898
Romania,Sorghum,1992,5500,637,11.55,15134
Romania,Sorghum,1993,9788,637,10.78,24252
Romania,Sorghum,1994,9406,637,12.7,21811
Romania,Sorghum,1995,7633,637,11.21,20113
Romania,Sorghum,1996,5875,637,10.71,17425
Romania,Sorghum,1997,19258,637,10.46,15349
Romania,Sorghum,1998,16636,637,11.37,13979
Romania,Sorghum,1999,16414,637,12.34,11280
Romania,Sorghum,2000,13874,637,12.44,9427.4
Romania,Sorghum,2001,13381,637,11.9,7871.1
Romania,Sorghum,2002,14190,637,12.24,7875.7
Romania,Sorghum,2004,37611,637,11.63,6778.2
Romania,Sorghum,2005,25291,637,11.25,7565.7
Romania,Sorghum,2006,17986,637,11.63,6733.2
Romania,Sorghum,2007,13345,637,12.99,6314
Romania,Sorghum,2008,26348,637,12.5,7193.7
Romania,Sorghum,2009,23758,637,12.47,6548.7
Romania,Sorghum,2010,19918,637,11.94,7249.2
Romania,Sorghum,2011,31313,637,11.26,6582.9
Romania,Sorghum,2012,19335,637,12.33,6418.7
Romania,Sorghum,2013,23726,637,13.94,6947.9
Romania,Soybeans,1990,7421,637,12.26,25255
Romania,Soybeans,1991,16544,637,10.55,19898
Romania,Soybeans,1992,7619,637,11.55,15134
Romania,Soybeans,1993,12698,637,10.78,24252
Romania,Soybeans,1994,15525,637,12.7,21811
Romania,Soybeans,1995,14701,637,11.21,20113
Romania,Soybeans,1996,14104,637,10.71,17425
Romania,Soybeans,1997,20032,637,10.46,15349
Romania,Soybeans,1998,13913,637,11.37,13979
Romania,Soybeans,1999,18724,637,12.34,11280
Romania,Soybeans,2000,7659,637,12.44,9427.4
Romania,Soybeans,2001,16721,637,11.9,7871.1
Romania,Soybeans,2002,20909,637,12.24,7875.7
Romania,Soybeans,2004,26595,637,11.63,6778.2
Romania,Soybeans,2005,23922,637,11.25,7565.7
Romania,Soybeans,2006,19434,637,11.63,6733.2
Romania,Soybeans,2007,12450,637,12.99,6314
Romania,Soybeans,2008,19633,637,12.5,7193.7
Romania,Soybeans,2009,17465,637,12.47,6548.7
Romania,Soybeans,2010,23641,637,11.94,7249.2
Romania,Soybeans,2011,19849,637,11.26,6582.9
Romania,Soybeans,2012,13388,637,12.33,6418.7
Romania,Soybeans,2013,22242,637,13.94,6947.9
Romania,Wheat,1990,32351,637,12.26,25255
Romania,Wheat,1991,25406,637,10.55,19898
Romania,Wheat,1992,21950,637,11.55,15134
Romania,Wheat,1993,23291,637,10.78,24252
Romania,Wheat,1994,25435,637,12.7,21811
Romania,Wheat,1995,30903,637,11.21,20113
Romania,Wheat,1996,17645,637,10.71,17425
Romania,Wheat,1997,30103,637,10.46,15349
Romania,Wheat,1998,25963,637,11.37,13979
